Temperature,Humidity,Pressure,Precipitation
64.94,48.35,29.72,0
64.94,50.37,29.72,0
64.94,48.35,29.75,0
60.98,64.5,29.74,1
57.92,74.88,29.74,1
57.02,89.49,29.72,1
55.04,96.14,29.69,1
55.94,93.05,29.69,1
55.04,96.14,29.66,1
53.96,96.76,29.66,1
53.96,96.76,29.65,1
53.96,96.76,29.64,1
55.04,96.14,29.63,1
55.04,96.14,29.62,1
55.94,93.05,29.61,0
57.02,89.49,29.59,0
57.92,86.65,29.58,0
60.98,77.69,29.58,0
64.04,72.57,29.57,0
64.04,74.97,29.55,0
66.02,69.98,29.56,0
64.94,72.66,29.56,0
64.94,78.03,29.58,0
62.06,80.37,29.61,1
62.06,77.79,29.65,0
60.08,83.43,29.68,0
57.92,83.84,29.71,0
55.94,90.04,29.69,0
55.94,90.04,29.72,0
55.94,90.04,29.71,0
57.02,93.09,29.73,0
55.94,93.05,29.76,0
55.94,96.79,29.8,0
57.02,93.09,29.81,0
60.98,80.81,29.82,0
64.94,72.66,29.83,0
66.92,70.54,29.82,0
62.96,77.86,29.83,0
62.96,77.86,29.84,0
64.04,74.97,29.83,0
66.92,70.54,29.8,0
69.08,73.07,29.81,0
66.92,84.41,29.8,1
64.04,96.29,29.79,1
64.04,96.29,29.78,1
64.94,93.31,29.8,0
64.04,96.29,29.81,0
62.96,96.88,29.8,0
62.96,96.88,29.8,0
62.96,96.88,29.79,0
62.06,96.26,29.79,0
62.06,96.26,29.8,0
62.06,96.26,29.8,0
62.06,96.26,29.8,0
62.06,96.26,29.81,0
62.06,96.26,29.84,0
62.96,96.88,29.86,0
64.94,96.91,29.89,0
66.92,93.37,29.89,0
73.94,78.77,29.88,0
80.96,69.4,29.88,0
87.08,53.29,29.85,0
89.06,50.07,29.85,0
87.98,49.91,29.84,0
87.98,49.91,29.84,0
86.0,53.14,29.84,0
86.0,53.14,29.85,0
84.92,51.36,29.84,0
82.94,54.73,29.84,0
80.96,58.35,29.83,0
80.06,62.38,29.86,0
78.98,64.62,29.88,0
80.06,62.38,29.9,0
80.06,60.08,29.88,0
78.08,64.11,29.87,0
77.0,66.43,29.86,0
77.0,68.97,29.84,0
75.92,71.48,29.84,0
75.02,75.98,29.85,0
75.92,76.54,29.87,0
75.02,78.86,29.87,0
78.08,71.26,29.88,0
80.06,69.31,29.88,0
80.96,64.86,29.87,0
82.94,56.82,29.87,0
86.0,49.62,29.85,0
87.08,49.78,29.82,0
87.98,46.6,29.8,0
87.08,47.95,29.78,0
84.92,53.32,29.78,0
84.02,52.86,29.77,0
82.94,56.82,29.78,0
84.02,52.86,29.78,0
78.98,58.08,29.82,0
78.08,59.82,29.86,0
77.0,64.38,29.89,0
75.02,68.75,29.89,0
71.96,66.26,29.92,0
69.08,67.65,29.92,0
66.92,63.13,29.93,0
64.94,62.87,29.93,0
62.96,58.16,29.96,0
62.06,60.03,29.99,0
60.98,62.36,30.02,0
62.06,60.03,30.04,0
62.96,53.98,30.05,0
64.04,46.25,30.06,0
66.02,41.71,30.07,0
69.98,37.69,30.06,0
71.06,35.09,30.05,0
71.06,33.66,30.03,0
71.96,31.31,30.03,0
71.96,30.23,30.02,0
71.96,28.98,30.02,0
71.06,31.16,30.02,0
69.98,34.92,30.02,0
69.98,36.4,30.04,0
68.0,40.33,30.04,0
68.0,42.03,30.06,0
66.92,43.62,30.07,0
64.94,48.35,30.08,0
64.04,53.77,30.08,0
62.96,62.62,30.08,0
62.06,67.27,30.09,0
60.98,72.25,30.08,1
60.08,72.16,30.08,0
60.98,57.88,30.11,0
60.08,72.16,30.12,0
60.08,69.32,30.15,0
60.98,67.15,30.16,0
62.06,57.64,30.15,0
60.98,59.88,30.17,0
62.96,60.15,30.17,0
64.94,56.13,30.16,0
66.02,52.27,30.16,0
66.92,52.41,30.15,0
66.02,52.27,30.15,0
66.02,54.06,30.14,0
66.02,52.27,30.14,0
62.96,50.06,30.15,0
60.08,61.82,30.16,0
59.0,64.25,30.18,0
59.0,62.1,30.19,0
57.02,61.84,30.19,0
57.92,61.96,30.19,0
57.02,64.0,30.18,0
57.02,66.67,30.18,0
55.94,66.54,30.2,0
53.96,74.5,30.19,0
55.04,74.1,30.2,0
53.96,83.02,30.2,0
55.94,77.25,30.23,0
57.92,61.96,30.25,0
60.08,57.36,30.25,0
62.96,51.81,30.25,0
64.04,51.97,30.25,0
68.0,42.03,30.25,0
68.0,45.31,30.23,0
69.08,43.67,30.22,0
68.0,45.31,30.22,0
66.02,50.19,30.22,0
64.04,53.77,30.21,0
62.06,55.71,30.21,0
60.08,55.42,30.21,0
59.0,55.27,30.22,0
57.02,59.33,30.23,0
55.94,61.69,30.23,0
55.94,57.16,30.23,0
57.02,48.79,30.22,0
55.94,54.81,30.22,0
55.94,59.6,30.19,0
55.94,64.3,30.18,0
55.04,71.62,30.17,0
53.96,77.07,30.17,0
53.96,83.02,30.18,0
55.94,77.25,30.18,0
57.92,74.88,30.19,0
60.08,74.59,30.19,0
62.06,69.55,30.17,0
64.04,64.88,30.16,0
66.92,54.56,30.15,0
69.08,54.51,30.13,0
69.08,56.72,30.1,0
69.08,58.61,30.08,0
66.92,65.66,30.06,0
68.0,65.36,30.04,0
66.02,69.98,30.02,0
66.02,69.98,30.0,0
64.94,75.55,30.0,0
64.94,75.55,29.99,0
66.02,72.77,29.98,0
64.94,75.55,29.97,0
64.94,81.11,29.95,0
64.94,87.02,29.92,0
64.94,90.41,29.91,0
64.94,90.41,29.88,0
64.94,90.41,29.86,0
64.94,93.31,29.85,0
66.02,89.88,29.84,0
66.02,93.34,29.84,0
66.02,93.34,29.83,0
66.92,87.13,29.83,0
69.98,81.48,29.81,0
73.04,75.81,29.79,0
75.02,70.95,29.78,0
77.0,66.43,29.76,0
80.06,60.08,29.73,0
77.0,66.43,29.72,0
75.92,68.85,29.7,0
73.04,75.81,29.69,0
68.0,93.4,29.69,1
68.0,93.4,29.64,1
66.02,93.34,29.67,0
64.94,93.31,29.68,0
64.94,93.31,29.68,0
66.02,93.34,29.67,0
64.94,93.31,29.64,0
64.94,93.31,29.6,1
64.04,96.29,29.59,1
64.94,96.91,29.57,0
66.02,93.34,29.55,0
66.02,93.34,29.55,0
64.94,96.91,29.56,0
66.02,93.34,29.57,0
66.92,90.49,29.57,0
66.92,93.37,29.57,1
68.0,89.96,29.58,0
71.96,76.19,29.57,0
71.96,78.61,29.55,0
66.02,89.88,29.62,1
64.04,93.29,29.58,1
68.0,78.29,29.6,0
68.0,78.29,29.62,0
69.08,78.38,29.62,1
71.06,70.53,29.62,0
71.06,70.53,29.63,0
71.06,65.73,29.66,0
66.92,81.25,29.69,1
69.08,75.44,29.72,1
68.0,70.2,29.74,0
66.92,70.54,29.78,0
64.94,70.32,29.79,0
64.94,67.61,29.79,0
62.96,72.45,29.81,0
60.08,83.43,29.82,0
60.08,83.43,29.83,0
60.08,80.21,29.85,0
62.06,77.79,29.87,0
64.04,69.77,29.89,0
66.02,69.98,29.92,0
69.08,58.61,29.93,0
71.06,53.02,29.94,0
71.96,53.15,29.93,0
75.02,46.41,29.92,0
75.02,44.61,29.92,0
75.92,45.04,29.92,0
75.92,43.29,29.9,0
77.0,41.77,29.9,0
73.04,53.31,29.89,0
69.98,59.12,29.9,0
69.08,60.97,29.92,0
68.0,60.82,29.92,0
66.92,61.08,29.94,0
66.92,61.08,29.95,0
66.92,61.08,29.96,0
66.92,61.08,29.96,0
66.02,65.12,29.96,0
66.02,69.98,29.95,0
64.04,77.95,29.96,0
64.04,80.52,29.96,0
64.04,83.69,29.96,0
66.92,75.73,29.98,0
68.0,72.97,29.99,0
71.06,68.31,30.0,0
73.94,64.01,29.98,0
78.08,54.04,29.97,0
82.04,47.49,29.95,0
82.94,49.48,29.92,0
84.02,44.55,29.92,0
82.94,49.48,29.91,0
82.04,50.94,29.89,0
82.04,50.94,29.89,0
80.06,56.07,29.88,0
80.96,54.45,29.88,0
78.08,59.82,29.87,0
77.0,61.99,29.87,0
75.02,68.75,29.88,0
75.92,66.73,29.88,0
78.08,62.13,29.88,0
77.0,66.43,29.87,0
77.0,66.43,29.86,0
75.02,70.95,29.85,0
75.02,70.95,29.84,0
75.02,70.95,29.85,0
75.92,66.73,29.85,0
75.92,66.73,29.86,0
78.08,62.13,29.85,0
80.96,56.55,29.85,0
84.92,44.69,29.83,0
87.08,41.72,29.82,0
89.96,36.91,29.81,0
89.96,36.91,29.8,0
91.04,36.84,29.78,0
91.94,33.39,29.77,0
91.04,34.34,29.76,0
91.04,34.34,29.75,0
91.04,33.04,29.74,0
91.04,33.04,29.73,0
89.06,35.15,29.74,0
84.92,44.69,29.75,0
73.04,63.9,29.79,0
68.0,70.2,29.8,0
66.92,72.86,29.81,0
64.94,75.55,29.8,0
62.96,77.86,29.82,0
62.06,77.79,29.83,0
60.98,77.69,29.83,1
60.08,80.21,29.83,1
60.08,80.21,29.84,0
60.08,80.21,29.85,0
60.98,77.69,29.86,0
60.98,80.81,29.86,0
62.06,74.78,29.86,0
64.94,70.32,29.85,0
69.08,62.99,29.83,0
69.98,61.08,29.81,0
71.06,61.23,29.8,0
68.0,70.2,29.79,0
66.92,67.84,29.78,0
64.94,75.55,29.77,0
62.06,93.23,29.75,1
60.98,93.2,29.76,1
60.98,89.67,29.77,1
60.08,92.58,29.71,1
60.08,96.23,29.76,1
60.98,96.86,29.75,1
60.98,96.86,29.7,1
62.06,93.23,29.68,1
62.96,93.26,29.65,0
62.06,96.26,29.69,0
62.06,96.26,29.61,1
62.96,96.88,29.61,1
62.96,96.88,29.63,0
64.04,96.29,29.65,0
66.02,93.34,29.65,0
66.92,90.49,29.63,0
66.92,90.49,29.62,0
71.06,81.04,29.61,0
75.02,68.75,29.59,0
77.0,71.15,29.59,0
78.98,62.24,29.57,0
77.0,68.97,29.55,0
78.08,64.11,29.52,0
68.0,96.35,29.59,1
69.98,96.98,29.55,1
66.92,96.94,29.57,1
66.92,96.94,29.57,1
66.92,96.94,29.59,0
66.92,96.94,29.6,0
66.92,93.37,29.59,0
66.02,96.32,29.59,0
66.02,93.34,29.59,0
66.02,93.34,29.59,0
66.02,93.34,29.58,1
64.04,96.29,29.57,0
62.96,96.88,29.58,0
62.96,93.26,29.6,0
62.96,93.26,29.6,0
62.96,93.26,29.61,0
64.04,89.8,29.62,0
64.04,89.8,29.63,0
66.02,81.19,29.63,0
69.08,75.44,29.64,0
73.94,66.5,29.63,0
73.94,71.28,29.62,0
75.02,68.75,29.62,0
73.04,70.74,29.61,0
73.04,70.74,29.62,0
71.96,71.07,29.62,0
73.04,65.97,29.63,0
73.04,57.27,29.64,0
71.06,54.79,29.65,0
73.04,38.18,29.67,0
69.98,47.19,29.68,0
69.08,45.18,29.69,0
66.92,54.56,29.7,0
66.92,50.67,29.71,0
64.04,56.0,29.71,0
64.04,56.0,29.72,0
64.04,57.92,29.72,0
60.98,67.15,29.73,0
62.96,67.38,29.74,0
64.94,62.87,29.74,0
69.08,52.73,29.75,0
71.96,38.01,29.75,0
73.04,41.14,29.74,0
75.92,43.29,29.74,0
77.0,37.29,29.73,0
80.06,32.61,29.71,0
80.06,35.11,29.69,0
75.92,48.42,29.69,0
75.02,46.41,29.69,0
73.94,49.73,29.69,0
73.94,46.25,29.69,0
71.96,59.39,29.7,0
69.98,68.19,29.7,0
69.08,65.49,29.72,0
71.96,30.23,29.74,0
69.98,28.66,29.76,0
68.0,26.18,29.77,0
66.02,30.35,29.78,0
64.04,38.04,29.79,0
62.06,37.71,29.8,0
57.92,49.28,29.81,0
57.92,47.24,29.83,0
59.0,55.27,29.85,0
62.06,45.94,29.87,0
64.94,39.83,29.87,0
66.92,34.42,29.88,0
68.0,28.34,29.88,0
71.06,26.66,29.88,0
73.04,27.94,29.87,0
73.94,26.17,29.85,0
75.92,26.48,29.84,0
73.94,31.85,29.83,0
73.94,32.97,29.82,0
73.04,35.41,29.82,0
71.06,35.09,29.83,0
69.08,38.86,29.84,0
66.92,40.43,29.84,0
66.02,41.71,29.85,0
66.02,41.71,29.85,0
64.94,43.3,29.86,0
64.94,43.3,29.86,0
64.94,39.83,29.87,0
64.94,36.86,29.87,0
64.04,33.94,29.87,0
64.04,41.1,29.86,0
64.04,46.25,29.89,0
64.04,51.97,29.89,0
66.02,50.19,29.91,0
69.08,43.67,29.91,0
71.06,42.23,29.91,0
73.94,34.36,29.9,0
78.08,29.95,29.91,0
78.98,31.35,29.91,0
78.98,30.09,29.89,0
80.06,28.07,29.89,0
78.98,32.43,29.88,0
75.92,34.68,29.89,0
73.94,38.33,29.87,0
73.04,36.65,29.88,0
71.96,36.73,29.88,0
71.06,39.18,29.88,0
69.98,47.19,29.9,0
69.98,40.65,29.92,0
68.0,45.31,29.93,0
66.92,43.62,29.92,0
66.02,43.18,29.91,0
66.02,46.57,29.91,0
64.04,49.89,29.91,0
62.96,53.98,29.91,0
62.96,55.84,29.92,0
64.94,65.42,29.93,0
66.92,67.84,29.93,0
69.08,67.65,29.93,0
71.06,65.73,29.92,0
73.04,61.48,29.91,0
73.04,61.48,29.9,0
75.92,58.04,29.89,0
77.0,56.0,29.87,0
73.94,59.66,29.85,0
71.06,65.73,29.84,0
69.98,70.86,29.83,1
69.98,70.86,29.81,0
69.08,73.07,29.81,0
69.08,73.07,29.81,1
66.02,89.88,29.82,1
64.94,93.31,29.81,1
66.02,93.34,29.76,1
66.02,96.32,29.75,1
66.92,93.37,29.72,1
68.0,96.35,29.72,1
69.08,92.85,29.72,0
71.06,90.09,29.73,0
71.96,81.62,29.75,0
73.94,66.5,29.74,0
75.92,59.92,29.74,0
78.08,55.79,29.74,0
78.98,52.46,29.74,0
80.06,48.73,29.72,0
80.96,41.03,29.72,0
80.06,37.78,29.72,0
80.96,36.69,29.7,0
80.06,39.31,29.69,0
80.96,31.66,29.69,0
78.08,35.98,29.7,0
75.92,48.42,29.69,0
73.94,76.36,29.69,0
73.04,78.7,29.68,0
71.96,84.2,29.67,0
71.06,86.8,29.63,0
69.98,90.04,29.61,1
69.98,93.45,29.57,1
69.08,96.37,29.53,1
69.08,92.85,29.49,1
69.08,96.37,29.46,1
69.98,93.45,29.44,1
69.98,93.45,29.46,1
71.06,93.48,29.45,0
73.94,78.77,29.45,0
75.92,68.85,29.45,0
78.08,59.82,29.45,0
80.06,48.73,29.45,0
80.06,46.88,29.46,0
78.08,48.43,29.47,0
77.0,56.0,29.48,0
77.0,48.27,29.48,0
78.08,43.35,29.5,0
75.92,43.29,29.54,0
73.94,46.25,29.57,0
71.96,49.43,29.6,0
71.06,50.96,29.62,0
69.98,51.13,29.63,0
66.92,52.41,29.66,0
66.02,54.06,29.66,0
64.94,58.43,29.66,0
64.04,60.29,29.66,0
62.96,62.62,29.65,0
62.96,62.62,29.66,0
62.96,65.18,29.67,0
62.96,67.38,29.68,0
64.94,62.87,29.7,0
66.02,58.58,29.7,0
69.08,50.66,29.7,0
71.06,47.36,29.72,0
73.94,42.98,29.72,0
75.02,39.82,29.71,0
75.92,37.37,29.68,0
75.92,34.68,29.69,0
75.92,33.29,29.68,0
75.92,37.37,29.69,0
75.92,32.17,29.69,0
75.02,36.97,29.7,0
75.02,35.73,29.71,0
73.94,38.33,29.72,0
73.94,38.33,29.73,0
73.04,41.14,29.75,0
71.96,40.97,29.76,0
73.04,39.5,29.75,0
71.96,44.12,29.75,0
71.06,49.29,29.75,0
69.08,52.73,29.74,0
68.0,60.82,29.74,0
66.92,67.84,29.75,0
68.0,56.56,29.76,0
69.08,54.51,29.78,0
69.08,54.51,29.79,0
71.06,53.02,29.79,0
69.98,61.08,29.79,0
71.96,57.12,29.79,0
71.06,61.23,29.79,0
73.04,51.25,29.78,1
71.96,49.43,29.77,0
69.98,61.08,29.77,0
69.98,68.19,29.76,0
69.98,61.08,29.75,0
71.06,56.99,29.76,0
71.06,53.02,29.77,0
69.98,52.86,29.78,0
69.98,49.13,29.8,0
68.0,60.82,29.81,0
66.92,67.84,29.81,0
66.02,69.98,29.81,0
66.02,69.98,29.82,0
64.94,72.66,29.82,0
64.94,72.66,29.83,0
66.02,67.74,29.83,0
66.02,67.74,29.83,0
66.02,72.77,29.84,0
66.02,78.12,29.85,1
64.04,89.8,29.85,1
64.04,86.98,29.85,1
64.94,90.41,29.86,1
64.94,90.41,29.85,1
66.92,87.13,29.85,1
69.08,80.9,29.82,0
71.96,71.07,29.81,0
69.08,78.38,29.8,0
71.96,73.36,29.79,0
71.06,78.54,29.79,0
69.98,81.48,29.79,0
69.98,84.07,29.78,0
69.08,84.02,29.77,0
69.08,84.02,29.78,0
69.98,81.48,29.78,0
69.08,86.69,29.77,1
69.08,86.69,29.75,1
68.0,93.4,29.76,1
69.08,90.01,29.77,0
69.08,90.01,29.76,0
69.08,90.01,29.75,0
69.08,90.01,29.76,0
69.98,87.29,29.76,0
71.96,81.62,29.78,0
75.02,73.66,29.79,0
75.92,73.74,29.79,0
78.98,62.24,29.78,0
80.96,58.35,29.77,0
80.96,56.55,29.76,0
80.96,60.58,29.76,0
82.94,56.82,29.73,0
82.94,54.73,29.72,0
82.94,56.82,29.71,0
84.92,46.43,29.71,0
84.02,46.0,29.72,0
82.04,49.03,29.74,0
80.96,41.03,29.74,0
78.98,42.08,29.77,0
78.08,34.79,29.78,0
75.02,35.73,29.79,0
73.94,35.56,29.78,0
73.94,35.56,29.77,0
71.96,44.12,29.78,0
71.06,43.98,29.77,0
69.98,49.13,29.77,0
69.08,50.66,29.77,0
69.08,48.66,29.77,0
68.0,54.71,29.8,0
69.08,54.51,29.8,0
71.06,53.02,29.79,0
71.96,53.15,29.77,0
73.94,49.73,29.78,0
75.02,44.61,29.77,0
78.08,37.46,29.77,0
78.98,40.72,29.77,0
80.06,40.62,29.75,0
80.96,39.45,29.74,0
80.06,43.66,29.74,0
80.06,43.66,29.74,0
78.08,46.58,29.75,0
75.92,52.02,29.76,0
77.0,44.92,29.8,0
75.02,47.97,29.81,0
73.94,48.12,29.83,0
73.04,57.27,29.82,0
71.06,63.24,29.84,0
71.06,56.99,29.84,0
69.08,62.99,29.85,0
68.0,67.96,29.86,0
66.92,72.86,29.87,0
69.08,70.32,29.89,0
73.04,57.27,29.9,0
73.94,48.12,29.93,0
73.94,51.72,29.95,0
75.92,48.42,29.95,0
80.06,43.66,29.97,0
80.96,38.17,29.96,0
78.98,52.46,29.97,0
77.0,53.88,29.98,0
75.02,59.8,29.96,0
73.04,61.48,29.95,0
71.96,63.76,29.96,0
69.98,68.19,29.98,0
69.98,68.19,30.0,0
68.0,72.97,30.01,0
66.92,75.73,30.03,0
66.92,72.86,30.03,0
66.92,72.86,30.04,0
66.02,72.77,30.03,0
66.92,67.84,30.03,0
66.92,67.84,30.02,0
66.92,70.54,30.03,0
66.92,72.86,30.01,0
66.92,70.54,30.02,0
64.04,83.69,30.11,1
62.06,96.26,30.07,1
62.06,96.26,30.06,1
62.96,93.26,30.03,1
64.94,87.02,30.01,0
66.92,84.41,30.01,0
68.0,81.33,30.0,0
69.08,80.9,29.97,0
69.98,78.45,29.95,0
69.98,78.45,29.92,0
69.08,78.38,29.89,0
68.0,81.33,29.86,0
68.0,81.33,29.86,0
68.0,81.33,29.86,0
68.0,83.95,29.84,0
68.0,83.95,29.8,0
68.0,83.95,29.79,0
69.08,80.9,29.79,1
69.08,80.9,29.77,0
69.08,80.9,29.74,0
69.08,80.9,29.71,0
69.98,81.48,29.7,0
69.98,81.48,29.67,0
69.98,84.07,29.66,0
71.06,84.14,29.64,0
71.96,84.2,29.64,0
73.04,84.26,29.63,0
75.02,81.83,29.6,0
78.08,76.26,29.57,0
82.94,63.13,29.55,0
86.0,51.51,29.53,0
87.08,40.41,29.5,0
87.98,36.36,29.48,0
87.08,33.72,29.46,0
86.0,40.24,29.46,0
86.0,36.05,29.46,0
84.92,36.12,29.47,0
84.02,34.58,29.48,0
82.94,33.28,29.49,0
80.06,37.78,29.5,0
78.08,40.31,29.49,0
77.0,40.41,29.48,0
75.02,41.46,29.48,0
73.94,42.98,29.47,0
73.04,44.3,29.46,0
73.04,44.3,29.46,0
69.98,51.13,29.48,0
68.0,48.82,29.5,0
66.02,54.06,29.51,0
66.92,54.56,29.53,0
66.02,56.28,29.54,0
66.02,46.57,29.55,0
66.02,48.51,29.56,0
64.94,48.35,29.57,0
66.92,47.03,29.58,0
69.08,45.18,29.57,0
66.02,48.51,29.6,0
64.94,52.11,29.61,0
64.04,51.97,29.64,0
62.06,51.67,29.66,0
62.06,51.67,29.69,0
62.06,51.67,29.69,0
62.06,49.58,29.71,0
60.98,51.51,29.73,0
60.08,53.18,29.74,0
60.08,55.42,29.74,0
59.0,57.6,29.75,0
59.0,57.6,29.75,0
57.92,53.22,29.75,0
57.02,48.79,29.76,0
55.94,48.97,29.78,0
55.04,50.59,29.79,0
53.96,54.52,29.79,0
55.94,52.92,29.81,0
57.92,51.04,29.82,0
59.0,49.1,29.81,0
62.06,44.05,29.81,0
64.94,35.58,29.8,0
68.0,32.01,29.79,0
69.98,28.66,29.77,0
71.06,26.66,29.77,0
71.06,26.66,29.77,0
71.96,25.86,29.78,0
73.04,24.94,29.78,0
71.96,24.77,29.8,0
69.08,28.52,29.83,0
68.0,30.67,29.86,0
66.02,34.27,29.89,0
64.04,38.04,29.91,0
62.96,41.21,29.93,0
62.96,42.68,29.94,0
60.08,49.27,29.94,0
60.08,49.27,29.95,0
59.0,51.21,29.94,0
59.0,51.21,29.95,0
57.92,55.49,29.97,0
59.0,55.27,29.99,0
60.08,57.36,29.99,0
64.04,48.21,30.0,0
66.92,43.62,29.99,0
66.92,47.03,29.99,0
71.96,34.04,29.99,0
73.94,26.17,29.97,0
75.92,26.48,29.96,0
75.92,24.5,29.96,0
77.0,24.49,29.95,0
77.0,26.46,29.95,0
77.0,26.46,29.93,0
75.92,28.6,29.93,0
75.02,29.46,29.94,0
73.94,30.55,29.94,0
71.96,35.24,29.95,0
71.96,36.73,29.96,0
71.06,39.18,29.96,0
68.0,43.49,29.97,0
66.92,43.62,29.95,0
66.92,43.62,29.95,0
64.04,53.77,29.95,0
64.94,50.37,29.97,0
62.96,55.84,29.99,0
62.96,60.15,30.0,0
68.0,56.56,30.01,0
71.06,53.02,30.01,0
71.96,49.43,30.0,0
73.94,44.73,29.99,0
73.94,49.73,29.98,0
75.92,34.68,29.99,0
78.98,42.08,29.96,0
78.08,41.94,29.95,0
77.0,41.77,29.94,0
73.94,48.12,29.93,0
71.06,54.79,29.93,1
64.94,81.11,29.95,1
64.94,90.41,29.96,1
64.94,87.02,29.96,1
64.04,89.8,29.95,1
64.94,90.41,29.94,0
66.92,81.25,29.94,0
66.02,89.88,29.93,1
66.02,89.88,29.91,0
66.02,89.88,29.89,1
66.02,87.08,29.89,0
66.02,81.19,29.88,0
66.92,81.25,29.88,0
66.02,83.82,29.88,0
66.02,75.16,29.89,0
64.94,78.03,29.89,0
64.94,81.11,29.9,0
64.94,78.03,29.89,0
64.94,81.11,29.89,0
66.02,78.12,29.9,0
64.94,81.11,29.89,0
64.94,81.11,29.88,0
64.04,89.8,29.88,1
64.04,86.98,29.87,0
62.96,93.26,29.87,1
62.96,90.33,29.86,1
62.96,86.92,29.87,0
62.96,86.92,29.86,0
64.04,83.69,29.88,0
62.96,86.92,29.89,1
62.06,93.23,29.87,1
62.06,89.71,29.87,0
60.98,93.2,29.85,0
62.06,89.71,29.83,0
62.06,86.31,29.82,0
62.06,86.31,29.82,0
62.96,86.92,29.81,0
64.04,86.98,29.81,0
66.02,81.19,29.82,0
66.92,72.86,29.82,0
69.08,67.65,29.81,0
69.98,68.19,29.84,0
69.98,63.51,29.83,0
69.08,73.07,29.85,0
69.98,68.19,29.85,0
69.98,65.6,29.83,0
69.98,73.16,29.81,0
69.08,70.32,29.81,0
69.08,65.49,29.81,0
71.06,63.24,29.82,0
69.98,70.86,29.83,0
66.02,93.34,29.84,1
64.94,93.31,29.85,1
64.94,93.31,29.85,0
64.04,93.29,29.85,0
64.04,93.29,29.84,0
64.04,93.29,29.84,0
64.04,93.29,29.85,0
64.04,93.29,29.85,0
62.96,93.26,29.86,0
62.96,93.26,29.87,0
64.04,93.29,29.88,0
64.94,93.31,29.89,0
66.92,84.41,29.89,0
69.98,73.16,29.89,0
73.04,63.9,29.89,0
75.92,59.92,29.89,0
75.92,59.92,29.88,0
78.98,54.17,29.86,0
80.96,49.18,29.86,0
80.06,58.23,29.85,0
78.08,57.96,29.86,0
75.92,66.73,29.86,0
75.02,66.2,29.86,0
75.02,68.75,29.87,0
73.94,73.55,29.88,0
73.94,73.55,29.89,0
73.94,73.55,29.9,0
75.02,66.2,29.9,0
75.02,66.2,29.9,0
73.04,70.74,29.9,0
73.04,70.74,29.9,0
71.96,73.36,29.91,0
71.06,75.63,29.93,0
69.08,80.9,29.95,0
69.98,78.45,29.95,0
71.96,71.07,29.97,0
75.02,64.14,29.97,0
78.08,57.96,29.98,0
80.96,44.08,29.97,0
86.0,36.05,29.96,0
87.08,33.72,29.96,0
89.06,29.47,29.95,0
87.98,35.2,29.94,0
87.98,30.49,29.93,0
89.96,27.53,29.93,0
84.92,44.69,29.93,0
82.94,49.48,29.93,0
80.96,54.45,29.93,0
78.98,58.08,29.94,0
78.08,62.13,29.95,0
77.0,61.99,29.96,0
77.0,64.38,29.96,0
75.02,68.75,29.96,0
75.92,66.73,29.96,0
75.92,64.25,29.95,0
75.02,66.2,29.95,0
73.94,68.63,29.96,0
73.94,68.63,29.97,0
75.02,66.2,29.98,0
75.92,64.25,29.99,0
78.08,64.11,29.98,0
78.98,64.62,29.97,0
82.04,54.6,29.96,0
87.08,43.35,29.95,0
87.98,40.55,29.93,0
87.98,43.48,29.9,0
86.0,43.18,29.89,0
84.92,44.69,29.88,0
82.94,44.39,29.87,0
82.04,45.7,29.85,0
80.96,47.32,29.85,0
80.06,46.88,29.85,0
78.98,45.22,29.87,0
78.08,45.08,29.88,0
77.0,48.27,29.87,0
75.02,55.36,29.87,0
73.94,62.0,29.86,0
73.94,64.01,29.86,0
73.94,66.5,29.84,0
73.94,68.63,29.82,0
73.04,75.81,29.8,1
73.04,75.81,29.8,0
73.04,75.81,29.81,0
73.94,76.36,29.81,0
73.94,78.77,29.8,0
75.02,75.98,29.8,1
73.94,87.49,29.8,1
73.94,87.49,29.8,1
75.02,90.25,29.8,1
75.02,90.25,29.78,0
71.06,90.09,29.8,1
71.06,90.09,29.78,1
69.98,90.04,29.78,1
73.04,90.17,29.8,0
71.06,86.8,29.8,0
71.96,78.61,29.82,0
71.06,84.14,29.84,0
71.06,78.54,29.86,0
71.06,75.63,29.86,0
71.06,70.53,29.87,0
69.08,75.44,29.89,0
69.98,68.19,29.9,0
68.0,67.96,29.92,0
68.0,54.71,29.92,0
66.92,54.56,29.93,0
66.92,52.41,29.95,0
66.02,54.06,29.97,0
66.02,52.27,30.0,0
66.92,48.65,30.01,0
69.08,45.18,30.0,0
71.06,42.23,30.01,0
75.02,36.97,30.01,0
75.92,40.23,30.01,0
73.94,44.73,30.01,0
77.0,37.29,30.01,0
77.0,40.41,30.01,0
77.0,40.41,30.0,0
75.92,41.88,30.0,0
75.02,43.15,30.0,0
73.94,48.12,30.02,0
71.06,54.79,30.03,0
71.96,53.15,30.04,0
69.98,59.12,30.05,0
69.98,61.08,30.06,0
69.08,65.49,30.06,0
68.0,70.2,30.06,0
66.92,70.54,30.06,0
66.92,67.84,30.07,0
66.92,70.54,30.07,0
66.02,75.16,30.08,0
68.0,72.97,30.09,0
71.06,65.73,30.09,0
73.04,57.27,30.1,0
75.02,49.89,30.09,0
75.92,45.04,30.09,0
82.04,36.86,30.08,0
80.96,35.49,30.07,0
82.94,33.28,30.04,0
82.94,33.28,30.03,0
80.96,44.08,30.02,0
78.98,45.22,30.02,0
